listing_id,farmer_id,crop,listed_date,harvest_date,market_price_ref,listing_price,quantity_kg,shelf_life_days
LST-006966,FARM-0091,Onion,2023-12-07,2023-12-06,48,53.41,22,30
LST-006967,FARM-0091,Onion,2023-10-02,2023-10-02,26,31.59,12,30
LST-006968,FARM-0091,Onion,2023-10-16,2023-10-16,27,28.36,128,30
LST-006969,FARM-0091,Onion,2023-02-06,2023-02-05,13,13.85,32,30
LST-006970,FARM-0091,Onion,2023-09-25,2023-09-25,23,25.74,118,30
LST-006971,FARM-0091,Onion,2023-07-13,2023-07-12,16,18.69,80,30
LST-006972,FARM-0091,Onion,2023-05-25,2023-05-24,10,12.49,68,30
LST-006973,FARM-0091,Onion,2023-12-04,2023-12-03,47,49.85,106,30
LST-006974,FARM-0091,Onion,2023-06-13,2023-06-13,15,16.58,73,30
LST-006975,FARM-0091,Onion,2023-10-11,2023-10-10,26,31.11,179,30
LST-006976,FARM-0091,Onion,2023-12-15,2023-12-14,38,39.31,56,30
LST-006977,FARM-0091,Onion,2023-07-18,2023-07-17,18,19.2,104,30
LST-006978,FARM-0091,Onion,2023-02-02,2023-02-01,13,13.59,176,30
LST-006979,FARM-0091,Onion,2023-10-20,2023-10-20,40,46.16,110,30
LST-006980,FARM-0091,Onion,2023-01-11,2023-01-11,18,17.58,143,30
LST-006981,FARM-0091,Onion,2023-06-07,2023-06-06,14,17.32,193,30
LST-006982,FARM-0091,Onion,2023-12-29,2023-12-29,30,32.2,67,30
LST-006983,FARM-0091,Onion,2023-10-13,2023-10-12,27,33.45,69,30
LST-006984,FARM-0091,Onion,2023-02-19,2023-02-18,12,14.51,68,30
LST-006985,FARM-0091,Onion,2023-08-21,2023-08-21,25,27.62,122,30
LST-006986,FARM-0091,Onion,2023-07-04,2023-07-03,16,19.26,172,30
LST-006987,FARM-0091,Onion,2023-06-18,2023-06-17,14,18.92,137,30
LST-006988,FARM-0091,Onion,2023-03-13,2023-03-12,12,12.12,117,30
LST-006989,FARM-0091,Onion,2023-01-27,2023-01-26,17,20.1,178,30
LST-006990,FARM-0091,Onion,2023-04-25,2023-04-25,8,8.79,83,30
LST-006991,FARM-0091,Onion,2023-09-21,2023-09-20,23,23.15,167,30
LST-006992,FARM-0091,Onion,2023-04-27,2023-04-27,8,8.34,129,30
LST-006993,FARM-0091,Onion,2023-04-06,2023-04-06,11,13.51,170,30
LST-006994,FARM-0091,Onion,2023-08-24,2023-08-24,25,30.52,114,30
LST-006995,FARM-0091,Onion,2023-08-25,2023-08-25,25,29.38,26,30
LST-006996,FARM-0091,Onion,2023-11-30,2023-11-30,50,56.83,22,30
LST-006997,FARM-0091,Onion,2023-01-24,2023-01-23,16,18.16,54,30
LST-006998,FARM-0091,Onion,2023-10-15,2023-10-14,26,25.41,104,30
LST-006999,FARM-0091,Onion,2023-01-22,2023-01-21,18,20.32,78,30
LST-007000,FARM-0092,Bhindi (Ladies finger),2023-01-17,2023-01-17,35,36.23,77,4
LST-007001,FARM-0092,Bhindi (Ladies finger),2023-05-30,2023-05-29,20,21.01,185,4
LST-007002,FARM-0092,Bhindi (Ladies finger),2023-08-28,2023-08-27,21,21.06,78,4
LST-007003,FARM-0092,Bhindi (Ladies finger),2023-11-02,2023-11-02,37,39.95,102,4
LST-007004,FARM-0092,Bhindi (Ladies finger),2023-12-26,2023-12-25,47,43.73,196,4
LST-007005,FARM-0092,Bhindi (Ladies finger),2023-03-16,2023-03-15,37,35.16,162,4
LST-007006,FARM-0092,Bhindi (Ladies finger),2023-09-01,2023-09-01,20,18.68,65,4
LST-007007,FARM-0092,Bhindi (Ladies finger),2023-12-28,2023-12-27,45,49.36,40,4
LST-007008,FARM-0092,Bhindi (Ladies finger),2023-07-21,2023-07-21,20,18.66,115,4
LST-007009,FARM-0092,Bhindi (Ladies finger),2023-10-27,2023-10-27,27,23.19,161,4
LST-007010,FARM-0092,Bhindi (Ladies finger),2023-06-18,2023-06-17,27,26.94,41,4
LST-007011,FARM-0092,Bhindi (Ladies finger),2023-03-19,2023-03-19,37,32.99,185,4
LST-007012,FARM-0092,Bhindi (Ladies finger),2023-12-12,2023-12-11,50,49.89,72,4
LST-007013,FARM-0092,Bhindi (Ladies finger),2023-04-02,2023-04-01,32,29.85,23,4
LST-007014,FARM-0092,Bhindi (Ladies finger),2023-03-05,2023-03-05,32,31.01,27,4
LST-007015,FARM-0092,Bhindi (Ladies finger),2023-03-23,2023-03-22,37,35.37,129,4
LST-007016,FARM-0092,Bhindi (Ladies finger),2023-10-01,2023-10-01,27,23.28,165,4
LST-007017,FARM-0092,Bhindi (Ladies finger),2023-05-29,2023-05-28,17,16.32,68,4
LST-007018,FARM-0092,Bhindi (Ladies finger),2023-10-11,2023-10-10,30,27.92,44,4
LST-007019,FARM-0092,Bhindi (Ladies finger),2023-11-08,2023-11-08,24,25.01,72,4
LST-007020,FARM-0092,Bhindi (Ladies finger),2024-01-01,2023-12-31,45,43.52,61,4
LST-007021,FARM-0092,Bhindi (Ladies finger),2023-07-07,2023-07-07,25,25.71,72,4
LST-007022,FARM-0092,Bhindi (Ladies finger),2023-03-02,2023-03-01,37,36.3,26,4
LST-007023,FARM-0092,Bhindi (Ladies finger),2023-10-03,2023-10-02,29,29.32,65,4
LST-007024,FARM-0092,Bhindi (Ladies finger),2023-08-17,2023-08-16,21,21.88,158,4
LST-007025,FARM-0092,Bhindi (Ladies finger),2023-01-23,2023-01-22,42,37.94,91,4
LST-007026,FARM-0092,Bhindi (Ladies finger),2023-09-12,2023-09-12,22,20.8,199,4
LST-007027,FARM-0092,Bhindi (Ladies finger),2023-04-27,2023-04-26,25,19.5,75,4
LST-007028,FARM-0092,Bhindi (Ladies finger),2023-02-10,2023-02-09,38,38.61,68,4
LST-007029,FARM-0092,Bhindi (Ladies finger),2023-02-06,2023-02-05,40,39.96,194,4
LST-007030,FARM-0092,Bhindi (Ladies finger),2023-11-16,2023-11-16,27,29.3,68,4
LST-007031,FARM-0092,Bhindi (Ladies finger),2023-07-28,2023-07-27,30,30.71,33,4
LST-007032,FARM-0092,Bhindi (Ladies finger),2023-09-11,2023-09-11,22,26.1,119,4
LST-007033,FARM-0092,Bhindi (Ladies finger),2023-04-16,2023-04-15,32,33.25,51,4
LST-007034,FARM-0092,Bhindi (Ladies finger),2023-02-21,2023-02-21,33,30.69,84,4
LST-007035,FARM-0092,Bhindi (Ladies finger),2023-04-26,2023-04-25,27,29.54,25,4
LST-007036,FARM-0092,Bhindi (Ladies finger),2023-12-11,2023-12-11,60,51.72,110,4
LST-007037,FARM-0092,Bhindi (Ladies finger),2023-01-25,2023-01-25,40,42.39,184,4
LST-007038,FARM-0092,Bhindi (Ladies finger),2023-05-12,2023-05-11,25,22.6,65,4
LST-007039,FARM-0092,Bhindi (Ladies finger),2023-11-03,2023-11-03,29,32.21,188,4
LST-007040,FARM-0093,Brinjal,2023-09-25,2023-09-25,25,24.61,75,5
LST-007041,FARM-0093,Brinjal,2023-01-12,2023-01-12,30,34.22,10,5
LST-007042,FARM-0093,Brinjal,2023-10-18,2023-10-18,50,53.9,166,5
LST-007043,FARM-0093,Brinjal,2023-07-20,2023-07-20,30,28.81,122,5
LST-007044,FARM-0093,Brinjal,2023-11-17,2023-11-16,30,24.19,164,5
LST-007045,FARM-0093,Brinjal,2023-03-21,2023-03-21,25,22.51,156,5
LST-007046,FARM-0093,Brinjal,2023-05-08,2023-05-08,20,19.75,125,5
LST-007047,FARM-0093,Brinjal,2023-10-17,2023-10-17,40,44.25,51,5
LST-007048,FARM-0093,Brinjal,2023-03-16,2023-03-16,25,28.62,38,5
LST-007049,FARM-0093,Brinjal,2023-10-30,2023-10-30,30,32.31,155,5
LST-007050,FARM-0093,Brinjal,2023-10-03,2023-10-03,50,53.52,44,5
LST-007051,FARM-0093,Brinjal,2023-01-22,2023-01-21,40,39.43,89,5
LST-007052,FARM-0093,Brinjal,2023-03-06,2023-03-05,14,15.15,73,5
LST-007053,FARM-0093,Brinjal,2023-06-11,2023-06-11,30,31.87,65,5
LST-007054,FARM-0093,Brinjal,2023-05-03,2023-05-03,25,28.34,55,5
LST-007055,FARM-0093,Brinjal,2023-02-16,2023-02-15,30,29.19,150,5
LST-007056,FARM-0093,Brinjal,2023-02-03,2023-02-02,40,32.96,18,5
LST-007057,FARM-0093,Brinjal,2023-10-29,2023-10-28,35,36.64,156,5
LST-007058,FARM-0093,Brinjal,2023-12-06,2023-12-06,30,33.5,71,5
LST-007059,FARM-0093,Brinjal,2023-02-21,2023-02-21,20,19.54,146,5
LST-007060,FARM-0093,Brinjal,2023-04-03,2023-04-02,25,22.35,119,5
LST-007061,FARM-0093,Brinjal,2023-05-12,2023-05-12,20,16.13,178,5
LST-007062,FARM-0093,Brinjal,2023-09-01,2023-09-01,20,17.38,94,5
LST-007063,FARM-0093,Brinjal,2023-09-19,2023-09-19,20,21.24,176,5
LST-007064,FARM-0093,Brinjal,2023-11-10,2023-11-10,15,15.99,88,5
LST-007065,FARM-0093,Brinjal,2023-10-13,2023-10-12,40,41.91,192,5
LST-007066,FARM-0093,Brinjal,2023-05-15,2023-05-14,25,23.59,138,5
LST-007067,FARM-0093,Brinjal,2023-04-12,2023-04-12,25,25.55,191,5
LST-007068,FARM-0093,Brinjal,2023-03-14,2023-03-14,20,21.73,44,5
LST-007069,FARM-0093,Brinjal,2023-04-18,2023-04-18,20,20.25,126,5
LST-007070,FARM-0093,Brinjal,2023-08-08,2023-08-08,35,34.83,108,5
LST-007071,FARM-0093,Brinjal,2023-05-23,2023-05-22,25,25.68,88,5
LST-007072,FARM-0093,Brinjal,2023-08-24,2023-08-23,20,20.4,84,5
LST-007073,FARM-0093,Brinjal,2023-10-09,2023-10-08,45,43.59,178,5
LST-007074,FARM-0093,Brinjal,2023-03-10,2023-03-10,16,13.58,184,5
LST-007075,FARM-0093,Brinjal,2023-12-31,2023-12-30,60,60.85,13,5
LST-007076,FARM-0093,Brinjal,2023-11-08,2023-11-08,15,16.0,155,5
LST-007077,FARM-0093,Brinjal,2023-04-28,2023-04-27,25,22.29,127,5
LST-007078,FARM-0093,Brinjal,2023-01-24,2023-01-24,60,61.67,34,5
LST-007079,FARM-0093,Brinjal,2023-04-05,2023-04-04,25,24.79,127,5
LST-007080,FARM-0093,Methi,2023-08-01,2023-08-01,8,8.86,77,3
LST-007081,FARM-0093,Methi,2023-06-15,2023-06-15,15,15.57,88,3
LST-007082,FARM-0093,Methi,2023-10-03,2023-10-03,20,21.18,91,3
LST-007083,FARM-0093,Methi,2023-06-29,2023-06-28,16,16.11,118,3
LST-007084,FARM-0093,Methi,2023-02-13,2023-02-13,7,6.84,148,3
LST-007085,FARM-0093,Methi,2023-03-09,2023-03-08,5,4.58,189,3
LST-007086,FARM-0093,Methi,2023-01-08,2023-01-07,6,5.92,108,3
LST-007087,FARM-0093,Methi,2023-03-03,2023-03-02,8,8.3,56,3
LST-007088,FARM-0093,Methi,2023-01-02,2023-01-02,7,6.89,41,3
LST-007089,FARM-0093,Methi,2023-10-10,2023-10-09,30,30.46,111,3
LST-007090,FARM-0093,Methi,2023-12-07,2023-12-07,8,7.54,162,3
LST-007091,FARM-0093,Methi,2023-01-23,2023-01-23,8,7.99,19,3
LST-007092,FARM-0093,Methi,2023-12-12,2023-12-12,13,13.09,65,3
LST-007093,FARM-0093,Methi,2023-01-29,2023-01-28,15,11.31,122,3
LST-007094,FARM-0093,Methi,2023-04-14,2023-04-13,14,14.98,19,3
LST-007095,FARM-0093,Methi,2023-05-21,2023-05-21,15,13.41,34,3
LST-007096,FARM-0093,Methi,2023-05-24,2023-05-24,12,12.09,133,3
LST-007097,FARM-0093,Methi,2023-11-26,2023-11-25,8,7.55,65,3
LST-007098,FARM-0093,Methi,2023-10-19,2023-10-18,28,29.31,163,3
LST-007099,FARM-0093,Methi,2023-07-27,2023-07-26,8,9.73,163,3
LST-007100,FARM-0093,Methi,2023-06-28,2023-06-28,15,15.29,196,3
LST-007101,FARM-0093,Methi,2023-11-16,2023-11-16,15,14.93,92,3
LST-007102,FARM-0093,Methi,2023-04-12,2023-04-11,12,13.77,70,3
LST-007103,FARM-0093,Methi,2023-06-19,2023-06-18,20,17.78,19,3
LST-007104,FARM-0093,Methi,2023-09-04,2023-09-03,10,9.73,154,3
LST-007105,FARM-0093,Methi,2023-09-20,2023-09-20,25,21.69,89,3
LST-007106,FARM-0093,Methi,2023-07-18,2023-07-18,14,14.49,58,3
LST-007107,FARM-0093,Methi,2023-11-20,2023-11-19,8,8.13,102,3
LST-007108,FARM-0093,Methi,2023-09-06,2023-09-05,16,15.5,196,3
LST-007109,FARM-0093,Methi,2023-08-10,2023-08-09,7,8.04,59,3
LST-007110,FARM-0093,Methi,2023-09-22,2023-09-21,25,24.07,187,3
LST-007111,FARM-0093,Methi,2023-05-19,2023-05-19,16,14.31,132,3
LST-007112,FARM-0093,Methi,2023-07-28,2023-07-28,10,10.44,102,3
LST-007113,FARM-0093,Methi,2023-12-31,2023-12-30,16,16.96,58,3
LST-007114,FARM-0093,Methi,2023-07-04,2023-07-03,20,20.83,197,3
LST-007115,FARM-0093,Methi,2023-08-25,2023-08-25,12,12.07,161,3
LST-007116,FARM-0093,Methi,2023-10-29,2023-10-28,22,23.66,49,3
LST-007117,FARM-0093,Methi,2023-01-04,2023-01-03,7,7.15,81,3
LST-007118,FARM-0093,Methi,2023-05-23,2023-05-23,12,9.92,27,3
LST-007119,FARM-0093,Methi,2023-02-08,2023-02-08,10,9.37,34,3
LST-007120,FARM-0093,Tomato,2023-03-10,2023-03-10,16,15.17,156,7
LST-007121,FARM-0093,Tomato,2023-01-30,2023-01-30,16,16.06,40,7
LST-007122,FARM-0093,Tomato,2023-08-22,2023-08-22,16,15.41,112,7
LST-007123,FARM-0093,Tomato,2023-10-11,2023-10-11,16,14.83,113,7
LST-007124,FARM-0093,Tomato,2023-07-18,2023-07-18,16,15.39,27,7
LST-007125,FARM-0093,Tomato,2023-10-17,2023-10-17,16,16.51,149,7
LST-007126,FARM-0093,Tomato,2023-04-21,2023-04-20,16,16.89,62,7
LST-007127,FARM-0093,Tomato,2023-08-02,2023-08-02,16,14.74,95,7
LST-007128,FARM-0093,Tomato,2023-06-01,2023-06-01,16,17.48,86,7
LST-007129,FARM-0093,Tomato,2023-10-16,2023-10-15,16,15.6,182,7
LST-007130,FARM-0093,Tomato,2023-05-31,2023-05-31,16,15.05,86,7
LST-007131,FARM-0093,Tomato,2023-04-09,2023-04-08,16,16.51,52,7
LST-007132,FARM-0093,Tomato,2023-04-26,2023-04-25,16,13.81,33,7
LST-007133,FARM-0093,Tomato,2023-07-25,2023-07-24,16,13.69,197,7
LST-007134,FARM-0093,Tomato,2023-12-06,2023-12-06,16,15.21,135,7
LST-007135,FARM-0093,Tomato,2023-09-28,2023-09-27,16,19.57,79,7
LST-007136,FARM-0093,Tomato,2023-01-22,2023-01-22,16,14.15,46,7
LST-007137,FARM-0093,Tomato,2023-11-17,2023-11-16,16,16.26,148,7
LST-007138,FARM-0093,Tomato,2023-06-12,2023-06-11,16,13.87,149,7
LST-007139,FARM-0093,Tomato,2023-11-30,2023-11-29,16,15.21,123,7
LST-007140,FARM-0093,Tomato,2023-09-12,2023-09-11,16,16.05,11,7
LST-007141,FARM-0093,Tomato,2023-08-14,2023-08-13,16,13.91,44,7
LST-007142,FARM-0093,Tomato,2023-08-13,2023-08-13,16,13.77,176,7
LST-007143,FARM-0093,Tomato,2023-08-25,2023-08-24,16,15.25,133,7
LST-007144,FARM-0093,Tomato,2023-01-02,2023-01-02,16,17.38,73,7
LST-007145,FARM-0093,Tomato,2023-07-26,2023-07-26,16,14.35,22,7
LST-007146,FARM-0093,Tomato,2023-02-02,2023-02-01,16,17.08,87,7
LST-007147,FARM-0093,Tomato,2023-02-17,2023-02-17,16,15.28,66,7
LST-007148,FARM-0093,Tomato,2023-04-10,2023-04-10,16,13.28,166,7
LST-007149,FARM-0093,Tomato,2023-09-01,2023-08-31,16,16.96,188,7
LST-007150,FARM-0093,Tomato,2023-09-17,2023-09-16,16,15.46,98,7
LST-007151,FARM-0093,Tomato,2023-02-16,2023-02-15,16,15.62,42,7
LST-007152,FARM-0093,Tomato,2023-12-27,2023-12-27,16,17.31,29,7
LST-007153,FARM-0093,Tomato,2023-07-31,2023-07-30,16,15.09,170,7
LST-007154,FARM-0093,Tomato,2023-10-31,2023-10-31,16,16.51,11,7
LST-007155,FARM-0093,Tomato,2023-11-29,2023-11-29,16,13.91,160,7
LST-007156,FARM-0093,Tomato,2023-07-09,2023-07-09,16,14.79,132,7
LST-007157,FARM-0093,Tomato,2023-04-07,2023-04-06,16,16.67,181,7
LST-007158,FARM-0093,Tomato,2023-11-14,2023-11-14,16,12.36,60,7
LST-007159,FARM-0093,Tomato,2023-03-29,2023-03-29,16,14.97,112,7
LST-007160,FARM-0094,Onion,2023-10-03,2023-10-03,26,24.91,162,30
LST-007161,FARM-0094,Onion,2023-05-16,2023-05-16,10,9.04,165,30
LST-007162,FARM-0094,Onion,2023-11-27,2023-11-26,37,34.59,194,30
LST-007163,FARM-0094,Onion,2023-07-18,2023-07-18,18,20.59,45,30
LST-007164,FARM-0094,Onion,2023-08-03,2023-08-02,17,17.48,25,30
LST-007165,FARM-0094,Onion,2023-10-15,2023-10-14,26,24.64,89,30
LST-007166,FARM-0094,Onion,2023-07-13,2023-07-13,16,17.49,165,30
LST-007167,FARM-0094,Onion,2023-09-07,2023-09-06,24,23.83,172,30
LST-007168,FARM-0094,Onion,2023-04-24,2023-04-24,9,8.82,55,30
LST-007169,FARM-0094,Onion,2023-07-09,2023-07-08,17,17.01,111,30
LST-007170,FARM-0094,Onion,2023-05-15,2023-05-15,10,9.14,142,30
LST-007171,FARM-0094,Onion,2023-09-27,2023-09-27,25,22.92,17,30
LST-007172,FARM-0094,Onion,2023-08-09,2023-08-08,19,17.54,47,30
LST-007173,FARM-0094,Onion,2023-10-11,2023-10-10,26,25.31,23,30
LST-007174,FARM-0094,Onion,2023-07-02,2023-07-02,16,15.74,155,30
LST-007175,FARM-0094,Onion,2023-06-23,2023-06-23,14,15.57,166,30
LST-007176,FARM-0094,Onion,2023-02-22,2023-02-22,11,10.74,36,30
LST-007177,FARM-0094,Onion,2023-03-01,2023-02-28,11,8.7,175,30
LST-007178,FARM-0094,Onion,2024-01-01,2023-12-31,9,7.57,12,30
LST-007179,FARM-0094,Onion,2023-12-11,2023-12-10,42,41.95,92,30
LST-007180,FARM-0094,Onion,2023-10-18,2023-10-17,30,28.4,168,30
LST-007181,FARM-0094,Onion,2023-07-31,2023-07-30,16,15.04,144,30
LST-007182,FARM-0094,Onion,2023-06-01,2023-05-31,12,13.03,32,30
LST-007183,FARM-0094,Onion,2023-10-10,2023-10-10,25,25.65,85,30
LST-007184,FARM-0094,Onion,2023-07-07,2023-07-07,17,17.81,106,30
LST-007185,FARM-0094,Onion,2023-10-17,2023-10-16,28,27.25,21,30
LST-007186,FARM-0094,Onion,2023-06-15,2023-06-15,14,15.88,10,30
LST-007187,FARM-0094,Onion,2023-02-10,2023-02-09,13,11.57,16,30
LST-007188,FARM-0094,Onion,2023-01-04,2023-01-04,21,19.86,103,30
LST-007189,FARM-0094,Onion,2023-02-01,2023-02-01,13,11.54,116,30
LST-007190,FARM-0094,Onion,2023-01-03,2023-01-03,21,21.71,26,30
LST-007191,FARM-0094,Onion,2023-09-04,2023-09-03,23,22.47,25,30
LST-007192,FARM-0094,Onion,2023-02-07,2023-02-06,14,13.46,107,30
LST-007193,FARM-0094,Onion,2023-07-27,2023-07-26,16,17.07,114,30
LST-007194,FARM-0094,Onion,2023-11-17,2023-11-16,46,43.67,42,30
LST-007195,FARM-0094,Onion,2023-07-25,2023-07-24,16,14.92,104,30
LST-007196,FARM-0094,Onion,2023-12-10,2023-12-09,48,49.92,143,30
LST-007197,FARM-0094,Onion,2023-03-08,2023-03-07,13,15.07,188,30
LST-007198,FARM-0094,Onion,2023-06-18,2023-06-18,14,15.19,198,30
LST-007199,FARM-0094,Onion,2023-10-06,2023-10-06,25,21.84,143,30
LST-007200,FARM-0095,Potato,2023-03-10,2023-03-09,14,13.97,195,60
LST-007201,FARM-0095,Potato,2023-07-06,2023-07-05,20,22.3,12,60
LST-007202,FARM-0095,Potato,2023-02-28,2023-02-28,13,12.41,167,60
LST-007203,FARM-0095,Potato,2023-06-01,2023-06-01,19,17.59,105,60
LST-007204,FARM-0095,Potato,2023-03-28,2023-03-27,14,14.26,187,60
LST-007205,FARM-0095,Potato,2023-06-15,2023-06-15,20,21.83,144,60
LST-007206,FARM-0095,Potato,2023-03-26,2023-03-25,14,13.71,46,60
LST-007207,FARM-0095,Potato,2023-02-01,2023-02-01,17,16.46,185,60
LST-007208,FARM-0095,Potato,2023-11-23,2023-11-22,20,19.3,101,60
LST-007209,FARM-0095,Potato,2023-11-20,2023-11-19,20,18.06,43,60
LST-007210,FARM-0095,Potato,2023-10-30,2023-10-30,21,19.65,148,60
LST-007211,FARM-0095,Potato,2023-05-15,2023-05-14,22,22.54,112,60
LST-007212,FARM-0095,Potato,2023-12-06,2023-12-05,20,19.75,55,60
LST-007213,FARM-0095,Potato,2023-07-19,2023-07-18,20,22.24,25,60
LST-007214,FARM-0095,Potato,2023-11-06,2023-11-05,22,22.83,17,60
LST-007215,FARM-0095,Potato,2023-08-09,2023-08-08,20,19.76,128,60
LST-007216,FARM-0095,Potato,2023-10-23,2023-10-23,20,18.11,33,60
LST-007217,FARM-0095,Potato,2023-02-23,2023-02-23,14,13.85,109,60
LST-007218,FARM-0095,Potato,2023-07-02,2023-07-02,12,12.5,135,60
LST-007219,FARM-0095,Potato,2023-06-08,2023-06-08,20,20.04,175,60
LST-007220,FARM-0095,Potato,2023-04-28,2023-04-28,16,16.15,179,60
LST-007221,FARM-0095,Potato,2023-10-12,2023-10-12,20,23.78,185,60
LST-007222,FARM-0095,Potato,2023-06-07,2023-06-07,20,22.94,23,60
LST-007223,FARM-0095,Potato,2023-08-28,2023-08-28,20,20.8,166,60
LST-007224,FARM-0095,Potato,2023-08-08,2023-08-08,21,19.46,149,60
LST-007225,FARM-0095,Potato,2023-05-11,2023-05-11,20,20.35,157,60
LST-007226,FARM-0095,Potato,2023-06-26,2023-06-26,21,21.2,36,60
LST-007227,FARM-0095,Potato,2023-03-19,2023-03-19,13,13.88,138,60
LST-007228,FARM-0095,Potato,2023-10-15,2023-10-14,18,18.43,24,60
LST-007229,FARM-0095,Potato,2023-11-27,2023-11-27,18,15.81,108,60
LST-007230,FARM-0095,Potato,2023-10-20,2023-10-19,20,22.01,23,60
LST-007231,FARM-0095,Potato,2023-10-06,2023-10-05,20,21.48,100,60
LST-007232,FARM-0095,Potato,2023-08-07,2023-08-07,21,23.63,130,60
LST-007233,FARM-0095,Potato,2023-10-22,2023-10-22,21,17.37,159,60
LST-007234,FARM-0095,Potato,2023-10-16,2023-10-15,20,16.95,154,60
LST-007235,FARM-0095,Potato,2023-05-16,2023-05-15,21,19.95,70,60
LST-007236,FARM-0095,Potato,2023-09-25,2023-09-24,18,17.42,100,60
LST-007237,FARM-0095,Potato,2023-09-21,2023-09-20,18,17.27,157,60
LST-007238,FARM-0095,Potato,2023-09-01,2023-09-01,19,21.05,27,60
LST-007239,FARM-0095,Potato,2023-09-19,2023-09-18,18,16.43,137,60
LST-007240,FARM-0095,Brinjal,2023-10-11,2023-10-10,40,38.51,91,5
LST-007241,FARM-0095,Brinjal,2023-11-06,2023-11-05,25,24.71,96,5
LST-007242,FARM-0095,Brinjal,2023-05-24,2023-05-23,25,25.89,142,5
LST-007243,FARM-0095,Brinjal,2023-08-27,2023-08-26,25,27.82,51,5
LST-007244,FARM-0095,Brinjal,2023-11-30,2023-11-29,25,25.59,174,5
LST-007245,FARM-0095,Brinjal,2023-03-23,2023-03-22,20,21.21,187,5
LST-007246,FARM-0095,Brinjal,2023-01-17,2023-01-17,30,30.25,17,5
LST-007247,FARM-0095,Brinjal,2023-11-03,2023-11-02,30,31.0,168,5
LST-007248,FARM-0095,Brinjal,2023-05-05,2023-05-04,20,19.6,171,5
LST-007249,FARM-0095,Brinjal,2023-02-22,2023-02-21,20,19.12,166,5
LST-007250,FARM-0095,Brinjal,2023-03-10,2023-03-09,16,13.59,115,5
LST-007251,FARM-0095,Brinjal,2023-06-21,2023-06-21,35,33.1,144,5
LST-007252,FARM-0095,Brinjal,2023-06-25,2023-06-24,35,39.15,104,5
LST-007253,FARM-0095,Brinjal,2023-10-13,2023-10-13,40,40.0,169,5
LST-007254,FARM-0095,Brinjal,2023-05-14,2023-05-13,25,27.25,162,5
LST-007255,FARM-0095,Brinjal,2023-03-02,2023-03-02,20,20.68,134,5
LST-007256,FARM-0095,Brinjal,2023-01-01,2022-12-31,30,28.98,149,5
LST-007257,FARM-0095,Brinjal,2023-05-28,2023-05-27,30,31.39,11,5
LST-007258,FARM-0095,Brinjal,2023-05-12,2023-05-12,20,19.47,91,5
LST-007259,FARM-0095,Brinjal,2023-01-04,2023-01-04,25,26.61,189,5
LST-007260,FARM-0095,Brinjal,2023-04-05,2023-04-04,25,24.99,164,5
LST-007261,FARM-0095,Brinjal,2023-03-29,2023-03-28,25,24.76,182,5
LST-007262,FARM-0095,Brinjal,2023-03-26,2023-03-26,25,21.41,197,5
LST-007263,FARM-0095,Brinjal,2023-04-30,2023-04-30,25,26.61,121,5
LST-007264,FARM-0095,Brinjal,2023-09-19,2023-09-18,20,20.14,168,5
LST-007265,FARM-0095,Brinjal,2023-02-19,2023-02-18,30,29.49,65,5
LST-007266,FARM-0095,Brinjal,2023-07-16,2023-07-16,35,31.21,87,5
LST-007267,FARM-0095,Brinjal,2023-01-15,2023-01-14,25,25.38,19,5
LST-007268,FARM-0095,Brinjal,2023-12-05,2023-12-04,20,20.06,172,5
LST-007269,FARM-0095,Brinjal,2023-03-21,2023-03-21,25,22.66,174,5
LST-007270,FARM-0095,Brinjal,2023-11-24,2023-11-24,30,30.1,81,5
LST-007271,FARM-0095,Brinjal,2023-12-07,2023-12-07,20,19.83,199,5
LST-007272,FARM-0095,Brinjal,2023-06-07,2023-06-07,30,31.35,168,5
LST-007273,FARM-0095,Brinjal,2023-07-11,2023-07-11,30,27.7,158,5
LST-007274,FARM-0095,Brinjal,2023-06-16,2023-06-15,40,41.1,79,5
LST-007275,FARM-0095,Brinjal,2023-11-07,2023-11-07,25,21.82,140,5
LST-007276,FARM-0095,Brinjal,2023-09-04,2023-09-03,20,19.2,47,5
LST-007277,FARM-0095,Brinjal,2023-04-23,2023-04-22,25,25.89,184,5
LST-007278,FARM-0095,Brinjal,2023-09-26,2023-09-26,30,29.54,60,5
LST-007279,FARM-0095,Brinjal,2023-02-27,2023-02-27,16,16.51,91,5
LST-007280,FARM-0096,Brinjal,2023-03-16,2023-03-16,25,26.98,61,5
LST-007281,FARM-0096,Brinjal,2023-09-17,2023-09-17,25,24.71,102,5
LST-007282,FARM-0096,Brinjal,2023-04-10,2023-04-10,25,24.12,139,5
LST-007283,FARM-0096,Brinjal,2023-05-31,2023-05-30,25,21.94,171,5
LST-007284,FARM-0096,Brinjal,2023-05-09,2023-05-09,20,20.26,27,5
LST-007285,FARM-0096,Brinjal,2023-09-08,2023-09-07,16,15.88,117,5
LST-007286,FARM-0096,Brinjal,2023-05-12,2023-05-12,20,21.56,13,5
LST-007287,FARM-0096,Brinjal,2023-02-15,2023-02-15,30,29.74,146,5
LST-007288,FARM-0096,Brinjal,2023-01-22,2023-01-22,40,38.88,31,5
LST-007289,FARM-0096,Brinjal,2023-08-29,2023-08-29,25,26.02,128,5
LST-007290,FARM-0096,Brinjal,2023-01-11,2023-01-10,25,23.91,119,5
