order_id,consumer_id,listing_id,farmer_id,crop,order_date,quantity_kg,unit_price,order_value,distance_km
ORD-003437,CONS-0725,LST-010757,FARM-0138,Methi,2023-03-24,6,6.73,40.38,16.7
ORD-003438,CONS-0094,LST-010387,FARM-0133,Potato,2023-03-02,7,12.31,86.17,4.3
ORD-003439,CONS-0618,LST-000717,FARM-0008,Brinjal,2023-05-12,9,19.65,176.85,17.7
ORD-003440,CONS-0343,LST-000124,FARM-0001,Methi,2023-02-17,4,9.09,36.36,11.8
ORD-003441,CONS-0409,LST-000690,FARM-0008,Brinjal,2023-01-04,7,29.25,204.75,17.6
ORD-003442,CONS-0409,LST-006113,FARM-0081,Onion,2023-08-01,7,15.64,109.48,19.5
ORD-003443,CONS-0330,LST-005202,FARM-0066,Potato,2023-09-20,3,17.49,52.47,12.6
ORD-003444,CONS-0641,LST-010355,FARM-0132,Methi,2023-09-10,3,12.74,38.22,12.1
ORD-003445,CONS-0510,LST-000457,FARM-0006,Potato,2023-07-01,1,20.06,20.06,17.4
ORD-003446,CONS-0378,LST-010043,FARM-0128,Methi,2023-06-17,6,17.07,102.42,20.5
ORD-003447,CONS-0336,LST-007104,FARM-0093,Methi,2023-09-04,2,9.73,19.46,5.8
ORD-003448,CONS-0392,LST-006296,FARM-0083,Onion,2023-03-16,8,11.67,93.36,24.9
ORD-003449,CONS-0262,LST-001563,FARM-0019,Potato,2023-05-09,9,20.34,183.06,2.6
ORD-003450,CONS-0152,LST-008049,FARM-0107,Elephant Yam (Suran),2023-06-06,7,21.91,153.37,5.1
ORD-003451,CONS-0603,LST-009282,FARM-0121,Potato,2023-03-27,4,16.32,65.28,12.3
ORD-003452,CONS-0668,LST-007130,FARM-0093,Tomato,2023-06-01,8,15.05,120.4,7.6
ORD-003453,CONS-0499,LST-008894,FARM-0116,Tomato,2023-08-08,1,19.84,19.84,16.6
ORD-003454,CONS-0086,LST-003373,FARM-0044,Peas,2023-03-18,5,30.1,150.5,15.0
ORD-003455,CONS-0382,LST-000587,FARM-0007,Methi,2023-02-28,4,6.02,24.08,6.9
ORD-003456,CONS-0425,LST-005687,FARM-0074,Methi,2023-11-17,3,12.94,38.82,14.8
ORD-003457,CONS-0291,LST-000430,FARM-0005,Elephant Yam (Suran),2023-06-25,8,22.9,183.2,6.5
ORD-003458,CONS-0130,LST-000592,FARM-0007,Methi,2023-03-24,8,6.31,50.48,12.2
ORD-003459,CONS-0095,LST-000563,FARM-0007,Methi,2023-02-09,2,10.47,20.94,7.0
ORD-003460,CONS-0201,LST-000442,FARM-0006,Potato,2023-02-14,8,15.94,127.52,17.8
ORD-003461,CONS-0007,LST-003436,FARM-0045,Brinjal,2023-04-16,1,20.34,20.34,9.9
ORD-003462,CONS-0554,LST-005044,FARM-0063,Bhindi (Ladies finger),2023-08-25,1,20.37,20.37,13.3
ORD-003463,CONS-0042,LST-001290,FARM-0015,Methi,2023-04-25,1,15.99,15.99,6.2
ORD-003464,CONS-0108,LST-000382,FARM-0005,Onion,2023-08-03,3,18.58,55.74,6.6
ORD-003465,CONS-0634,LST-003887,FARM-0050,Tomato,2023-07-04,6,16.14,96.84,17.1
ORD-003466,CONS-0031,LST-008679,FARM-0114,Onion,2023-05-05,5,12.46,62.3,12.7
ORD-003467,CONS-0487,LST-001433,FARM-0017,Bhindi (Ladies finger),2023-10-09,5,36.21,181.05,10.6
ORD-003468,CONS-0034,LST-002980,FARM-0039,Brinjal,2023-03-10,8,16.2,129.6,4.1
ORD-003469,CONS-0447,LST-004978,FARM-0062,Brinjal,2023-03-11,1,16.02,16.02,12.4
ORD-003470,CONS-0499,LST-004360,FARM-0056,Peas,2023-02-10,1,32.77,32.77,8.4
ORD-003471,CONS-0379,LST-001795,FARM-0022,Methi,2023-08-01,2,7.38,14.76,16.0
ORD-003472,CONS-0006,LST-008387,FARM-0110,Tomato,2023-09-03,3,15.53,46.59,9.3
ORD-003473,CONS-0606,LST-007443,FARM-0099,Green Chilli,2023-08-20,1,32.34,32.34,8.1
ORD-003474,CONS-0138,LST-001523,FARM-0019,Brinjal,2023-05-02,9,24.08,216.72,2.7
ORD-003475,CONS-0221,LST-011055,FARM-0142,Bhindi (Ladies finger),2023-08-26,3,17.31,51.93,5.1
ORD-003476,CONS-0618,LST-003540,FARM-0046,Methi,2023-02-11,7,8.61,60.27,18.6
ORD-003477,CONS-0400,LST-000004,FARM-0000,Tomato,2023-01-10,8,14.52,116.16,19.7
ORD-003478,CONS-0665,LST-010323,FARM-0132,Methi,2023-02-16,8,5.53,44.24,5.1
ORD-003479,CONS-0331,LST-007168,FARM-0094,Onion,2023-04-25,2,8.82,17.64,20.0
ORD-003480,CONS-0612,LST-007071,FARM-0093,Brinjal,2023-05-24,4,25.68,102.72,11.6
ORD-003481,CONS-0314,LST-002978,FARM-0039,Brinjal,2023-06-03,1,26.86,26.86,4.8
ORD-003482,CONS-0752,LST-002892,FARM-0037,Tomato,2023-02-14,6,15.75,94.5,10.9
ORD-003483,CONS-0568,LST-009924,FARM-0127,Tomato,2023-09-19,1,14.54,14.54,5.7
ORD-003484,CONS-0324,LST-011196,FARM-0144,Brinjal,2023-03-12,2,18.19,36.38,8.5
ORD-003485,CONS-0677,LST-001720,FARM-0021,Green Chilli,2023-12-17,3,36.11,108.33,5.3
ORD-003486,CONS-0658,LST-005686,FARM-0074,Methi,2023-08-24,8,10.55,84.4,12.8
ORD-003487,CONS-0717,LST-000397,FARM-0005,Onion,2023-07-27,1,17.63,17.63,6.4
ORD-003488,CONS-0136,LST-002175,FARM-0027,Tomato,2023-05-11,1,16.08,16.08,18.1
ORD-003489,CONS-0613,LST-010054,FARM-0128,Methi,2023-07-26,6,8.89,53.34,19.8
ORD-003490,CONS-0560,LST-010469,FARM-0135,Potato,2023-10-30,5,21.47,107.35,12.3
ORD-003491,CONS-0028,LST-005149,FARM-0064,Tomato,2023-07-12,8,18.0,144.0,8.6
ORD-003492,CONS-0207,LST-000548,FARM-0006,Methi,2023-03-26,9,8.35,75.15,20.8
ORD-003493,CONS-0422,LST-003902,FARM-0050,Tomato,2023-03-03,8,13.59,108.72,13.2
ORD-003494,CONS-0075,LST-000553,FARM-0006,Methi,2023-08-26,7,10.11,70.77,17.7
ORD-003495,CONS-0738,LST-001317,FARM-0015,Methi,2023-06-28,1,19.02,19.02,7.7
ORD-003496,CONS-0233,LST-001403,FARM-0017,Bhindi (Ladies finger),2023-08-01,1,29.93,29.93,2.3
ORD-003497,CONS-0160,LST-011178,FARM-0144,Brinjal,2023-08-08,2,44.07,88.14,7.0
ORD-003498,CONS-0478,LST-000997,FARM-0011,Potato,2023-03-05,2,15.71,31.42,19.4
ORD-003499,CONS-0024,LST-001446,FARM-0017,Methi,2023-03-11,7,5.33,37.31,9.3
ORD-003500,CONS-0093,LST-008110,FARM-0107,Tomato,2023-06-16,9,16.69,150.21,3.7
ORD-003501,CONS-0550,LST-005213,FARM-0066,Potato,2023-04-13,1,16.41,16.41,12.8
ORD-003502,CONS-0015,LST-008962,FARM-0117,Elephant Yam (Suran),2023-03-17,1,37.31,37.31,1.3
ORD-003503,CONS-0329,LST-010082,FARM-0129,Brinjal,2023-11-06,2,28.51,57.02,3.3
ORD-003504,CONS-0015,LST-010678,FARM-0137,Bhindi (Ladies finger),2023-03-31,6,30.09,180.54,5.9
ORD-003505,CONS-0227,LST-009932,FARM-0127,Tomato,2023-04-17,1,14.76,14.76,8.0
ORD-003506,CONS-0168,LST-000736,FARM-0009,Onion,2023-08-15,6,20.19,121.14,17.1
ORD-003507,CONS-0032,LST-009764,FARM-0125,Elephant Yam (Suran),2023-08-22,9,26.08,234.72,5.0
ORD-003508,CONS-0207,LST-010051,FARM-0128,Methi,2023-04-30,7,13.38,93.66,9.9
ORD-003509,CONS-0705,LST-005696,FARM-0074,Methi,2023-04-18,5,14.02,70.1,9.4
ORD-003510,CONS-0027,LST-007153,FARM-0093,Tomato,2023-07-31,8,15.09,120.72,6.7
ORD-003511,CONS-0578,LST-008952,FARM-0117,Brinjal,2023-10-29,3,39.0,117.0,4.4
ORD-003512,CONS-0153,LST-000916,FARM-0010,Onion,2023-03-05,1,13.08,13.08,17.6
ORD-003513,CONS-0682,LST-001977,FARM-0025,Tomato,2023-08-25,5,16.71,83.55,9.5
ORD-003514,CONS-0088,LST-002570,FARM-0033,Tomato,2023-03-06,5,15.42,77.1,6.5
ORD-003515,CONS-0586,LST-008194,FARM-0109,Brinjal,2023-07-07,4,28.54,114.16,10.0
ORD-003516,CONS-0229,LST-005349,FARM-0067,Brinjal,2023-01-12,7,28.15,197.05,4.3
ORD-003517,CONS-0612,LST-001540,FARM-0019,Brinjal,2023-03-20,2,21.85,43.7,7.6
ORD-003518,CONS-0097,LST-007953,FARM-0106,Methi,2023-02-21,4,6.04,24.16,13.0
ORD-003519,CONS-0024,LST-000412,FARM-0005,Elephant Yam (Suran),2023-01-26,4,24.86,99.44,6.5
ORD-003520,CONS-0147,LST-000479,FARM-0006,Potato,2023-02-25,5,14.39,71.95,17.8
ORD-003521,CONS-0368,LST-006026,FARM-0080,Green Chilli,2023-12-18,2,32.06,64.12,2.9
ORD-003522,CONS-0570,LST-011177,FARM-0144,Brinjal,2023-09-23,3,24.11,72.33,8.8
ORD-003523,CONS-0218,LST-000382,FARM-0005,Onion,2023-08-03,9,18.58,167.22,8.4
ORD-003524,CONS-0547,LST-008131,FARM-0108,Brinjal,2023-05-10,1,18.94,18.94,16.5
ORD-003525,CONS-0201,LST-010636,FARM-0136,Green Chilli,2023-11-18,5,33.03,165.15,15.2
ORD-003526,CONS-0515,LST-007692,FARM-0102,Onion,2023-03-15,3,10.63,31.89,15.8
ORD-003527,CONS-0030,LST-006226,FARM-0082,Potato,2023-11-16,8,21.32,170.56,24.2
ORD-003528,CONS-0486,LST-007079,FARM-0093,Brinjal,2023-04-07,9,24.79,223.11,4.7
ORD-003529,CONS-0691,LST-010409,FARM-0134,Bhindi (Ladies finger),2023-08-31,5,26.37,131.85,13.2
ORD-003530,CONS-0121,LST-010728,FARM-0138,Methi,2023-03-16,2,8.68,17.36,15.8
ORD-003531,CONS-0606,LST-007103,FARM-0093,Methi,2023-06-21,1,17.78,17.78,6.7
ORD-003532,CONS-0047,LST-002916,FARM-0037,Tomato,2023-02-16,3,16.67,50.01,8.4
ORD-003533,CONS-0793,LST-004155,FARM-0053,Methi,2023-02-14,7,7.76,54.32,16.2
ORD-003534,CONS-0574,LST-007324,FARM-0097,Tomato,2023-08-05,4,15.05,60.2,7.1
ORD-003535,CONS-0224,LST-008957,FARM-0117,Brinjal,2023-04-30,7,30.47,213.29,5.6
ORD-003536,CONS-0466,LST-000602,FARM-0008,Tomato,2023-04-28,7,18.39,128.73,11.2
ORD-003537,CONS-0621,LST-000366,FARM-0005,Onion,2023-03-10,8,10.91,87.28,3.5
ORD-003538,CONS-0658,LST-011094,FARM-0142,Methi,2023-03-05,1,5.35,5.35,5.6
ORD-003539,CONS-0347,LST-002321,FARM-0029,Bhindi (Ladies finger),2023-10-22,7,30.85,215.95,4.6
ORD-003540,CONS-0547,LST-000365,FARM-0005,Onion,2023-05-23,8,10.71,85.68,4.3
ORD-003541,CONS-0570,LST-008376,FARM-0110,Tomato,2023-03-16,2,16.82,33.64,10.7
ORD-003542,CONS-0095,LST-001500,FARM-0018,Onion,2023-09-17,3,23.22,69.66,4.2
ORD-003543,CONS-0667,LST-002890,FARM-0037,Tomato,2023-04-25,6,16.68,100.08,3.8
ORD-003544,CONS-0379,LST-008371,FARM-0110,Tomato,2023-02-22,9,15.01,135.09,8.1
ORD-003545,CONS-0598,LST-006421,FARM-0084,Potato,2023-02-06,2,16.92,33.84,9.4
ORD-003546,CONS-0026,LST-008175,FARM-0109,Brinjal,2023-10-03,2,31.18,62.36,6.1
ORD-003547,CONS-0685,LST-008834,FARM-0116,Methi,2023-11-05,6,18.74,112.44,13.2
ORD-003548,CONS-0634,LST-004072,FARM-0052,Methi,2023-07-11,4,20.4,81.6,3.5
ORD-003549,CONS-0325,LST-008936,FARM-0117,Brinjal,2023-04-18,4,21.49,85.96,1.6
ORD-003550,CONS-0468,LST-000570,FARM-0007,Methi,2023-03-20,4,7.96,31.84,6.2
ORD-003551,CONS-0019,LST-001289,FARM-0015,Methi,2023-02-23,5,5.18,25.9,10.7
ORD-003552,CONS-0175,LST-000131,FARM-0001,Methi,2023-03-23,2,4.78,9.56,14.1
ORD-003553,CONS-0770,LST-001583,FARM-0019,Potato,2023-08-02,3,26.1,78.3,4.9
ORD-003554,CONS-0578,LST-003031,FARM-0040,Methi,2023-02-07,6,13.48,80.88,12.5
ORD-003555,CONS-0469,LST-002400,FARM-0030,Methi,2023-12-07,3,6.51,19.53,27.7
ORD-003556,CONS-0049,LST-009637,FARM-0123,Methi,2023-08-05,1,7.7,7.7,11.8
ORD-003557,CONS-0440,LST-002563,FARM-0033,Tomato,2023-10-07,1,16.67,16.67,3.9
ORD-003558,CONS-0100,LST-000213,FARM-0002,Methi,2023-02-15,2,7.86,15.72,7.3
ORD-003559,CONS-0198,LST-001697,FARM-0021,Bhindi (Ladies finger),2023-07-26,3,25.98,77.94,5.1
ORD-003560,CONS-0504,LST-010728,FARM-0138,Methi,2023-03-15,4,8.68,34.72,17.2
ORD-003561,CONS-0021,LST-008398,FARM-0110,Tomato,2023-02-15,2,15.74,31.48,9.7
ORD-003562,CONS-0478,LST-005431,FARM-0068,Elephant Yam (Suran),2023-03-04,3,20.22,60.66,14.4
ORD-003563,CONS-0673,LST-009094,FARM-0118,Tomato,2023-10-17,7,16.03,112.21,24.2
ORD-003564,CONS-0553,LST-008969,FARM-0117,Elephant Yam (Suran),2023-02-24,8,24.72,197.76,4.6
ORD-003565,CONS-0717,LST-010042,FARM-0128,Methi,2023-03-03,3,9.24,27.72,19.3
ORD-003566,CONS-0299,LST-004740,FARM-0060,Elephant Yam (Suran),2023-02-05,2,21.93,43.86,7.9
ORD-003567,CONS-0286,LST-007845,FARM-0105,Bhindi (Ladies finger),2023-07-03,7,26.21,183.47,13.0
ORD-003568,CONS-0205,LST-003908,FARM-0050,Tomato,2023-04-04,6,14.21,85.26,12.6
ORD-003569,CONS-0545,LST-004054,FARM-0052,Methi,2023-12-31,8,14.6,116.8,5.3
ORD-003570,CONS-0485,LST-000616,FARM-0008,Tomato,2023-01-28,9,14.57,131.13,14.2
ORD-003571,CONS-0797,LST-004069,FARM-0052,Methi,2023-09-28,2,15.0,30.0,2.0
ORD-003572,CONS-0088,LST-002587,FARM-0033,Tomato,2023-08-28,7,16.38,114.66,6.5
ORD-003573,CONS-0765,LST-006043,FARM-0080,Bhindi (Ladies finger),2023-11-03,1,26.99,26.99,5.2
ORD-003574,CONS-0394,LST-011117,FARM-0142,Methi,2023-03-01,2,5.05,10.1,8.1
ORD-003575,CONS-0688,LST-010499,FARM-0135,Onion,2023-12-28,8,23.09,184.72,12.1
ORD-003576,CONS-0440,LST-003936,FARM-0050,Brinjal,2023-09-14,5,22.3,111.5,10.9
ORD-003577,CONS-0134,LST-011049,FARM-0142,Bhindi (Ladies finger),2023-01-04,9,37.58,338.22,3.8
ORD-003578,CONS-0303,LST-008112,FARM-0107,Tomato,2023-08-31,9,14.62,131.58,2.9
ORD-003579,CONS-0085,LST-006482,FARM-0086,Tomato,2023-06-16,7,16.11,112.77,5.7
ORD-003580,CONS-0587,LST-004478,FARM-0056,Bhindi (Ladies finger),2023-07-05,7,20.24,141.68,4.6
ORD-003581,CONS-0690,LST-000568,FARM-0007,Methi,2023-09-09,6,13.15,78.9,0.8
ORD-003582,CONS-0596,LST-004360,FARM-0056,Peas,2023-02-11,7,32.77,229.39,6.9
ORD-003583,CONS-0754,LST-002976,FARM-0039,Brinjal,2023-02-04,9,32.45,292.05,5.8
ORD-003584,CONS-0162,LST-010473,FARM-0135,Potato,2023-06-18,1,20.48,20.48,10.0
ORD-003585,CONS-0110,LST-008315,FARM-0110,Green Chilli,2023-10-29,7,38.42,268.94,17.5
ORD-003586,CONS-0183,LST-007800,FARM-0104,Potato,2023-07-21,6,22.72,136.32,9.1
ORD-003587,CONS-0120,LST-009528,FARM-0123,Peas,2023-12-16,2,36.8,73.6,8.4
ORD-003588,CONS-0333,LST-004040,FARM-0052,Methi,2023-04-15,4,13.61,54.44,4.8
ORD-003589,CONS-0255,LST-000410,FARM-0005,Elephant Yam (Suran),2023-03-10,5,25.65,128.25,8.8
ORD-003590,CONS-0362,LST-005209,FARM-0066,Potato,2023-07-27,4,21.74,86.96,6.1
ORD-003591,CONS-0310,LST-001431,FARM-0017,Bhindi (Ladies finger),2023-07-31,1,32.29,32.29,8.6
ORD-003592,CONS-0353,LST-004078,FARM-0052,Methi,2023-10-24,5,21.37,106.85,7.7
ORD-003593,CONS-0151,LST-002911,FARM-0037,Tomato,2023-01-13,8,15.19,121.52,9.9
ORD-003594,CONS-0428,LST-011151,FARM-0143,Methi,2023-01-18,6,11.29,67.74,16.6
ORD-003595,CONS-0704,LST-006144,FARM-0081,Elephant Yam (Suran),2023-03-24,4,15.36,61.44,19.3
ORD-003596,CONS-0071,LST-003475,FARM-0045,Potato,2023-10-29,5,18.34,91.7,8.1
ORD-003597,CONS-0153,LST-000622,FARM-0008,Tomato,2023-10-25,1,15.73,15.73,11.7
ORD-003598,CONS-0211,LST-010748,FARM-0138,Methi,2023-06-19,2,18.55,37.1,14.5
ORD-003599,CONS-0079,LST-002807,FARM-0036,Onion,2023-08-05,8,18.13,145.04,19.9
ORD-003600,CONS-0099,LST-011018,FARM-0142,Peas,2023-02-02,5,36.08,180.4,2.2
ORD-003601,CONS-0065,LST-001350,FARM-0016,Brinjal,2023-08-31,9,22.11,198.99,13.5
ORD-003602,CONS-0649,LST-000597,FARM-0007,Methi,2023-06-21,4,14.39,57.56,1.8
ORD-003603,CONS-0763,LST-010637,FARM-0136,Green Chilli,2023-12-13,5,26.72,133.6,17.7
ORD-003604,CONS-0562,LST-007475,FARM-0099,Green Chilli,2023-01-13,4,43.12,172.48,5.0
ORD-003605,CONS-0577,LST-006614,FARM-0087,Elephant Yam (Suran),2023-04-13,3,22.32,66.96,9.8
ORD-003606,CONS-0053,LST-010521,FARM-0135,Tomato,2023-02-14,1,16.47,16.47,13.2
ORD-003607,CONS-0381,LST-009143,FARM-0119,Tomato,2023-11-23,2,17.49,34.98,4.2
ORD-003608,CONS-0708,LST-009608,FARM-0123,Methi,2023-03-14,9,7.77,69.93,2.7
ORD-003609,CONS-0075,LST-008147,FARM-0108,Brinjal,2023-04-04,1,25.57,25.57,17.0
ORD-003610,CONS-0274,LST-007464,FARM-0099,Green Chilli,2023-01-08,3,35.94,107.82,10.3
ORD-003611,CONS-0049,LST-008003,FARM-0107,Potato,2023-03-21,5,15.18,75.9,5.2
ORD-003612,CONS-0231,LST-003013,FARM-0040,Methi,2023-04-10,8,12.19,97.52,12.5
ORD-003613,CONS-0475,LST-001448,FARM-0017,Methi,2023-06-01,2,12.74,25.48,11.3
ORD-003614,CONS-0751,LST-003055,FARM-0040,Green Chilli,2023-05-24,6,42.83,256.98,11.1
ORD-003615,CONS-0059,LST-002423,FARM-0030,Methi,2023-05-12,5,10.18,50.9,11.1
ORD-003616,CONS-0466,LST-011189,FARM-0144,Brinjal,2023-03-24,1,31.81,31.81,1.7
ORD-003617,CONS-0735,LST-008187,FARM-0109,Brinjal,2023-03-24,1,26.75,26.75,1.4
ORD-003618,CONS-0773,LST-003033,FARM-0040,Methi,2023-01-04,3,8.24,24.72,15.2
ORD-003619,CONS-0020,LST-008380,FARM-0110,Tomato,2023-04-02,3,15.84,47.52,6.4
ORD-003620,CONS-0110,LST-010749,FARM-0138,Methi,2023-05-30,5,11.33,56.65,16.4
ORD-003621,CONS-0629,LST-008354,FARM-0110,Peas,2024-01-03,9,41.46,373.14,9.7
ORD-003622,CONS-0107,LST-001442,FARM-0017,Methi,2023-10-29,1,19.66,19.66,7.4
ORD-003623,CONS-0012,LST-005013,FARM-0062,Elephant Yam (Suran),2023-09-24,7,27.69,193.83,15.4
ORD-003624,CONS-0656,LST-008163,FARM-0109,Brinjal,2023-09-08,4,16.68,66.72,9.1
ORD-003625,CONS-0345,LST-010508,FARM-0135,Onion,2023-03-14,6,13.03,78.18,14.4
ORD-003626,CONS-0384,LST-010984,FARM-0141,Methi,2023-02-23,2,4.93,9.86,15.7
ORD-003627,CONS-0799,LST-010132,FARM-0130,Tomato,2023-08-15,8,16.97,135.76,18.7
ORD-003628,CONS-0600,LST-001402,FARM-0017,Bhindi (Ladies finger),2023-02-22,1,30.0,30.0,4.6
ORD-003629,CONS-0362,LST-008088,FARM-0107,Tomato,2023-06-19,7,15.65,109.55,5.9
ORD-003630,CONS-0248,LST-001456,FARM-0017,Methi,2023-04-25,8,13.85,110.8,15.2
ORD-003631,CONS-0161,LST-000745,FARM-0009,Onion,2023-04-14,1,12.06,12.06,20.6
ORD-003632,CONS-0527,LST-010385,FARM-0133,Potato,2023-04-12,9,15.47,139.23,6.3
ORD-003633,CONS-0493,LST-000617,FARM-0008,Tomato,2023-03-20,3,15.77,47.31,20.9
ORD-003634,CONS-0335,LST-005012,FARM-0062,Elephant Yam (Suran),2023-08-02,8,30.23,241.84,8.9
ORD-003635,CONS-0061,LST-009955,FARM-0127,Tomato,2023-11-23,3,18.5,55.5,6.4
ORD-003636,CONS-0716,LST-003087,FARM-0041,Onion,2023-04-22,8,9.22,73.76,9.2
ORD-003637,CONS-0132,LST-001454,FARM-0017,Methi,2023-06-15,6,14.68,88.08,14.2
ORD-003638,CONS-0278,LST-011054,FARM-0142,Bhindi (Ladies finger),2023-06-20,9,31.42,282.78,5.0
ORD-003639,CONS-0174,LST-007128,FARM-0093,Tomato,2023-06-02,9,17.48,157.32,6.8
ORD-003640,CONS-0005,LST-006898,FARM-0090,Green Chilli,2023-11-06,4,36.68,146.72,25.7
ORD-003641,CONS-0487,LST-000426,FARM-0005,Elephant Yam (Suran),2023-12-29,7,27.76,194.32,7.0
ORD-003642,CONS-0451,LST-006611,FARM-0087,Elephant Yam (Suran),2023-04-17,1,20.28,20.28,12.2
ORD-003643,CONS-0494,LST-000239,FARM-0002,Methi,2023-02-08,1,10.28,10.28,8.1
ORD-003644,CONS-0703,LST-004073,FARM-0052,Methi,2023-04-03,5,11.49,57.45,2.3
ORD-003645,CONS-0377,LST-003091,FARM-0041,Onion,2023-05-03,1,7.46,7.46,13.6
ORD-003646,CONS-0670,LST-008661,FARM-0114,Onion,2023-07-16,4,15.76,63.04,12.4
ORD-003647,CONS-0595,LST-007685,FARM-0102,Onion,2023-04-11,6,10.03,60.18,23.5
ORD-003648,CONS-0669,LST-007916,FARM-0105,Onion,2023-08-14,1,19.08,19.08,6.3
ORD-003649,CONS-0006,LST-008385,FARM-0110,Tomato,2024-01-01,1,15.89,15.89,9.3
ORD-003650,CONS-0603,LST-011116,FARM-0142,Methi,2023-09-10,4,13.65,54.6,8.0
ORD-003651,CONS-0609,LST-007320,FARM-0097,Tomato,2023-02-24,1,14.84,14.84,9.5
ORD-003652,CONS-0732,LST-002966,FARM-0039,Brinjal,2023-09-20,1,31.55,31.55,9.2
ORD-003653,CONS-0280,LST-006659,FARM-0088,Elephant Yam (Suran),2023-09-17,2,25.6,51.2,6.1
ORD-003654,CONS-0692,LST-007703,FARM-0102,Onion,2023-06-01,1,14.12,14.12,20.7
ORD-003655,CONS-0700,LST-004071,FARM-0052,Methi,2023-08-03,8,7.47,59.76,5.2
ORD-003656,CONS-0680,LST-008658,FARM-0114,Onion,2023-06-08,6,16.02,96.12,4.3
ORD-003657,CONS-0644,LST-008444,FARM-0112,Onion,2023-01-25,6,16.26,97.56,24.1
ORD-003658,CONS-0391,LST-005039,FARM-0062,Elephant Yam (Suran),2023-10-20,9,24.97,224.73,2.7
ORD-003659,CONS-0198,LST-000591,FARM-0007,Methi,2023-09-02,9,11.62,104.58,3.1
ORD-003660,CONS-0464,LST-003888,FARM-0050,Tomato,2023-05-30,5,14.01,70.05,4.3
ORD-003661,CONS-0602,LST-002694,FARM-0034,Onion,2023-03-02,3,12.64,37.92,11.5
ORD-003662,CONS-0383,LST-000398,FARM-0005,Onion,2023-05-11,3,9.36,28.08,5.3
ORD-003663,CONS-0059,LST-000623,FARM-0008,Tomato,2023-06-19,8,17.29,138.32,5.3
ORD-003664,CONS-0597,LST-010341,FARM-0132,Methi,2023-06-03,6,11.56,69.36,7.3
ORD-003665,CONS-0275,LST-005373,FARM-0067,Methi,2023-09-11,6,11.9,71.4,12.8
ORD-003666,CONS-0793,LST-008379,FARM-0110,Tomato,2023-06-18,6,18.95,113.7,10.5
ORD-003667,CONS-0397,LST-005148,FARM-0064,Tomato,2023-06-30,1,15.3,15.3,10.2
ORD-003668,CONS-0439,LST-000421,FARM-0005,Elephant Yam (Suran),2023-10-06,4,28.18,112.72,3.4
ORD-003669,CONS-0273,LST-010508,FARM-0135,Onion,2023-03-12,8,13.03,104.24,7.0
ORD-003670,CONS-0089,LST-007937,FARM-0106,Methi,2023-03-19,1,7.09,7.09,15.9
ORD-003671,CONS-0280,LST-008163,FARM-0109,Brinjal,2023-09-09,4,16.68,66.72,8.5
ORD-003672,CONS-0361,LST-001416,FARM-0017,Bhindi (Ladies finger),2023-07-08,2,23.8,47.6,6.4
ORD-003673,CONS-0331,LST-009994,FARM-0127,Peas,2023-12-06,6,43.61,261.66,6.6
ORD-003674,CONS-0322,LST-007154,FARM-0093,Tomato,2023-11-01,1,16.51,16.51,3.1
ORD-003675,CONS-0059,LST-000903,FARM-0010,Onion,2023-06-07,5,12.71,63.55,10.3
ORD-003676,CONS-0298,LST-010472,FARM-0135,Potato,2023-10-15,4,17.17,68.68,13.5
ORD-003677,CONS-0317,LST-001286,FARM-0015,Methi,2023-03-09,5,6.38,31.9,10.1
ORD-003678,CONS-0386,LST-007825,FARM-0104,Potato,2023-06-06,4,20.08,80.32,9.8
ORD-003679,CONS-0798,LST-002255,FARM-0028,Methi,2023-05-29,1,9.36,9.36,15.2
ORD-003680,CONS-0372,LST-010396,FARM-0133,Potato,2023-10-12,8,17.95,143.6,10.0
ORD-003681,CONS-0329,LST-007472,FARM-0099,Green Chilli,2023-12-14,7,33.93,237.51,6.3
ORD-003682,CONS-0316,LST-005019,FARM-0062,Elephant Yam (Suran),2023-09-03,5,23.62,118.1,1.0
ORD-003683,CONS-0532,LST-010423,FARM-0134,Bhindi (Ladies finger),2023-05-30,8,18.28,146.24,14.1
ORD-003684,CONS-0135,LST-005296,FARM-0067,Tomato,2023-10-19,5,16.57,82.85,8.7
ORD-003685,CONS-0311,LST-008183,FARM-0109,Brinjal,2023-12-05,9,20.85,187.65,11.0
ORD-003686,CONS-0305,LST-008404,FARM-0111,Methi,2023-06-29,9,19.73,177.57,2.1
ORD-003687,CONS-0275,LST-007059,FARM-0093,Brinjal,2023-02-21,6,19.54,117.24,4.1
ORD-003688,CONS-0258,LST-001411,FARM-0017,Bhindi (Ladies finger),2023-04-05,4,29.63,118.52,5.9
ORD-003689,CONS-0453,LST-001516,FARM-0018,Onion,2023-07-23,4,18.21,72.84,6.2
ORD-003690,CONS-0439,LST-005439,FARM-0068,Elephant Yam (Suran),2023-04-20,3,28.82,86.46,16.8
ORD-003691,CONS-0204,LST-001311,FARM-0015,Methi,2023-03-21,2,6.1,12.2,15.5
ORD-003692,CONS-0790,LST-000009,FARM-0000,Tomato,2023-02-17,3,13.23,39.69,19.0
ORD-003693,CONS-0496,LST-008990,FARM-0117,Elephant Yam (Suran),2023-03-27,5,18.84,94.2,4.1
ORD-003694,CONS-0003,LST-008012,FARM-0107,Potato,2023-06-04,6,15.29,91.74,9.4
ORD-003695,CONS-0132,LST-000417,FARM-0005,Elephant Yam (Suran),2023-12-10,2,23.76,47.52,12.1
